timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732486947093,00001,9,0,0,2,1,27.546932,102.000000,3,22.752252,92.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00002,9,0,0,2,2,21.093879,89.000000,3,7.194300,61.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00003,9,0,0,2,3,29.871154,107.000000,3,15.416449,77.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00005,9,0,0,2,5,21.098071,89.000000,3,8.390244,63.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00007,9,0,0,2,7,21.162501,89.000000,3,10.287582,67.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00008,9,0,0,2,8,16.740957,80.000000,3,9.293199,65.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00009,9,0,0,2,9,20.087307,87.000000,3,8.818168,64.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00010,9,0,0,2,10,24.294517,95.000000,3,9.690999,66.000000,,,,,,,,,,,,,,,,,,,,,
1732486947093,00012,9,0,0,2,12,18.203953,83.000000,3,12.323595,71.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00001,9,0,0,2,1,26.184137,99.000000,3,20.423496,88.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00002,9,0,0,2,2,22.106710,91.000000,3,6.743812,60.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00003,9,0,0,2,3,29.711036,106.000000,3,14.927927,76.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00005,9,0,0,2,5,22.356637,91.000000,3,7.401129,61.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00007,9,0,0,2,7,21.497131,90.000000,3,10.096675,67.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00008,9,0,0,2,8,17.928291,83.000000,3,11.000693,69.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00009,9,0,0,2,9,19.693231,86.000000,3,7.234553,61.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00010,9,0,0,2,10,22.928421,93.000000,3,12.072115,71.000000,,,,,,,,,,,,,,,,,,,,,
1732486947193,00012,9,0,0,2,12,19.074529,85.000000,3,9.004742,65.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00001,9,0,0,2,1,26.028256,99.000000,3,21.460092,90.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00002,9,0,0,2,2,21.573517,90.000000,3,8.787489,64.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00003,9,0,0,2,3,30.643318,108.000000,3,14.817829,76.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00005,9,0,0,2,5,22.827604,92.000000,3,8.920733,64.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00007,9,0,0,2,7,21.650612,90.000000,3,10.549352,68.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00008,9,0,0,2,8,16.749066,80.000000,3,7.652035,62.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00009,9,0,0,2,9,18.311267,83.000000,3,7.842839,62.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00010,9,0,0,2,10,22.358830,91.000000,3,12.336983,71.000000,,,,,,,,,,,,,,,,,,,,,
1732486947293,00012,9,0,0,2,12,20.293827,87.000000,3,12.488239,72.000000,,,,,,,,,,,,,,,,,,,,,
