timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732469571019,00001,12,0,0,2,1,27.095922,101.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00002,12,0,0,2,2,14.455778,76.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00003,12,0,0,2,3,11.680928,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00004,12,0,0,2,4,5.126089,57.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00005,12,0,0,2,5,17.620662,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00006,12,0,0,2,6,27.388209,102.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00007,12,0,0,2,7,8.723743,64.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00008,12,0,0,2,8,19.223049,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00009,12,0,0,2,9,25.959735,99.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00010,12,0,0,2,10,11.571933,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00011,12,0,0,2,11,11.417201,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571019,00012,12,0,0,2,12,36.784121,121.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00001,12,0,0,2,1,30.309702,107.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00002,12,0,0,2,2,12.651197,72.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00003,12,0,0,2,3,12.228473,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00004,12,0,0,2,4,5.343966,57.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00005,12,0,0,2,5,16.452298,80.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00006,12,0,0,2,6,23.495891,94.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00007,12,0,0,2,7,8.553346,64.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00008,12,0,0,2,8,15.917850,78.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00009,12,0,0,2,9,28.863142,105.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00010,12,0,0,2,10,12.096962,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00011,12,0,0,2,11,13.973596,75.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571119,00012,12,0,0,2,12,37.207718,121.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00001,12,0,0,2,1,27.622395,102.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00002,12,0,0,2,2,12.347160,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00003,12,0,0,2,3,9.760301,66.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00004,12,0,0,2,4,4.507358,55.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00005,12,0,0,2,5,17.967630,83.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00006,12,0,0,2,6,25.130670,97.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00007,12,0,0,2,7,8.261490,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00008,12,0,0,2,8,19.914934,87.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00009,12,0,0,2,9,27.962005,103.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00010,12,0,0,2,10,12.354101,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00011,12,0,0,2,11,11.491316,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571219,00012,12,0,0,2,12,35.431783,118.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00001,12,0,0,2,1,28.656172,104.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00002,12,0,0,2,2,13.476486,74.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00003,12,0,0,2,3,10.124904,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00004,12,0,0,2,4,3.540713,54.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00005,12,0,0,2,5,19.281511,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00006,12,0,0,2,6,26.398067,100.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00007,12,0,0,2,7,8.045774,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00008,12,0,0,2,8,19.595712,86.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00009,12,0,0,2,9,27.568440,102.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00010,12,0,0,2,10,10.198183,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00011,12,0,0,2,11,12.177157,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571319,00012,12,0,0,2,12,36.773952,120.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00001,12,0,0,2,1,28.397962,104.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00002,12,0,0,2,2,13.494966,74.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00003,12,0,0,2,3,11.308136,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00004,12,0,0,2,4,4.233524,55.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00005,12,0,0,2,5,18.634036,84.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00006,12,0,0,2,6,23.850176,94.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00007,12,0,0,2,7,9.014778,65.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00008,12,0,0,2,8,21.667918,90.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00009,12,0,0,2,9,29.621873,106.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00010,12,0,0,2,10,10.820919,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00011,12,0,0,2,11,13.152501,73.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571419,00012,12,0,0,2,12,38.203905,123.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00001,12,0,0,2,1,29.402500,106.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00002,12,0,0,2,2,13.574599,74.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00003,12,0,0,2,3,10.630619,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00004,12,0,0,2,4,2.032006,50.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00005,12,0,0,2,5,14.592179,76.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00006,12,0,0,2,6,23.844821,94.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00007,12,0,0,2,7,8.696580,64.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00008,12,0,0,2,8,19.332696,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00009,12,0,0,2,9,29.029122,105.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00010,12,0,0,2,10,9.800073,66.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00011,12,0,0,2,11,10.895371,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571519,00012,12,0,0,2,12,37.343311,122.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00001,12,0,0,2,1,28.254937,103.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00002,12,0,0,2,2,12.777035,72.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00003,12,0,0,2,3,12.374874,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00004,12,0,0,2,4,4.894130,56.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00005,12,0,0,2,5,19.081852,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00006,12,0,0,2,6,29.273173,105.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00007,12,0,0,2,7,8.347540,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00008,12,0,0,2,8,20.086338,87.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00009,12,0,0,2,9,28.942201,105.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00010,12,0,0,2,10,12.228858,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732469571619,00011,12,0,0,2,11,12.161016,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
