timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732415048158,00001,1,0,0,5,1,54.874957,127.000000,2,28.123119,103.000000,4,17.058660,81.000000,3,13.391011,73.000000,,,,,,,,,,,,,,,
1732415048258,00001,1,0,0,5,1,56.307205,127.000000,2,27.127091,101.000000,4,18.300874,83.000000,3,12.943442,72.000000,,,,,,,,,,,,,,,
1732415048358,00001,1,0,0,5,1,55.602059,127.000000,2,27.890752,103.000000,4,21.057341,89.000000,3,14.118869,75.000000,,,,,,,,,,,,,,,
1732415048458,00001,1,0,0,5,1,56.595983,127.000000,2,26.746220,100.000000,4,20.027585,87.000000,3,13.598116,74.000000,,,,,,,,,,,,,,,
1732415048558,00001,1,0,0,5,1,55.449838,127.000000,2,26.322277,99.000000,4,18.696866,84.000000,3,10.293666,67.000000,,,,,,,,,,,,,,,
1732415048658,00001,1,0,0,5,1,55.217511,127.000000,2,26.322277,99.000000,4,18.696866,84.000000,3,13.310210,73.000000,,,,,,,,,,,,,,,
1732415048758,00001,1,0,0,5,1,57.512936,127.000000,2,28.050679,103.000000,4,19.218129,85.000000,3,14.640437,76.000000,,,,,,,,,,,,,,,
1732415048858,00001,1,0,0,5,1,56.976922,127.000000,2,28.050679,103.000000,4,19.218129,85.000000,3,14.640437,76.000000,,,,,,,,,,,,,,,
1732415048958,00001,1,0,0,5,1,55.546450,127.000000,2,26.630896,100.000000,4,20.142770,87.000000,3,13.756451,74.000000,,,,,,,,,,,,,,,
1732415049058,00001,1,0,0,5,1,55.546450,127.000000,2,26.630896,100.000000,4,20.142770,87.000000,3,13.756451,74.000000,,,,,,,,,,,,,,,
1732415049158,00001,1,0,0,5,1,57.228618,127.000000,2,27.615879,102.000000,4,18.564517,84.000000,3,12.597915,72.000000,,,,,,,,,,,,,,,
1732415049258,00001,1,0,0,5,1,57.228618,127.000000,2,27.615879,102.000000,4,18.564517,84.000000,3,12.597915,72.000000,,,,,,,,,,,,,,,
1732415049358,00001,1,0,0,5,1,55.963070,127.000000,2,27.973358,103.000000,4,16.370285,79.000000,3,14.756243,76.000000,,,,,,,,,,,,,,,
1732415049458,00001,1,0,0,5,1,55.963070,127.000000,2,27.014871,101.000000,4,18.074267,83.000000,3,14.756243,76.000000,,,,,,,,,,,,,,,
1732415049558,00001,1,0,0,5,1,56.355769,127.000000,2,27.774951,102.000000,4,19.386820,85.000000,3,13.920401,74.000000,,,,,,,,,,,,,,,
1732415049658,00001,1,0,0,5,1,56.355769,127.000000,2,26.072991,99.000000,4,18.430238,84.000000,3,13.920401,74.000000,,,,,,,,,,,,,,,
1732415049758,00001,1,0,0,5,1,56.474902,127.000000,2,27.372659,102.000000,4,19.591069,86.000000,3,13.403808,73.000000,,,,,,,,,,,,,,,
1732415049858,00001,1,0,0,5,1,56.474902,127.000000,2,24.894594,97.000000,4,19.096242,85.000000,3,15.233172,77.000000,,,,,,,,,,,,,,,
1732415049958,00001,1,0,0,5,1,55.264152,127.000000,2,27.564247,102.000000,4,19.303065,85.000000,3,12.604289,72.000000,,,,,,,,,,,,,,,
1732415050058,00001,1,0,0,5,1,56.635838,127.000000,2,27.332350,101.000000,4,20.823725,88.000000,3,14.715238,76.000000,,,,,,,,,,,,,,,
1732415050158,00001,1,0,0,5,1,55.123214,127.000000,2,26.720640,100.000000,4,17.423974,81.000000,3,13.542693,74.000000,,,,,,,,,,,,,,,
1732415050258,00001,1,0,0,5,1,54.355101,127.000000,2,29.325958,105.000000,4,19.811690,86.000000,3,12.868085,72.000000,,,,,,,,,,,,,,,
1732415050358,00001,1,0,0,5,1,55.507156,127.000000,2,28.005261,103.000000,4,22.264532,91.000000,3,13.310562,73.000000,,,,,,,,,,,,,,,
1732415050458,00001,1,0,0,5,1,56.814171,127.000000,2,27.184627,101.000000,4,17.866139,82.000000,3,10.739874,68.000000,,,,,,,,,,,,,,,
1732415050558,00001,1,0,0,5,1,59.112151,127.000000,2,28.184484,103.000000,4,19.252121,85.000000,3,12.799637,72.000000,,,,,,,,,,,,,,,
1732415050658,00001,1,0,0,5,1,55.551734,127.000000,2,29.310037,105.000000,4,18.779935,84.000000,3,13.441670,73.000000,,,,,,,,,,,,,,,
1732415050758,00001,1,0,0,5,1,55.275360,127.000000,2,28.087550,103.000000,4,20.144172,87.000000,3,15.787984,78.000000,,,,,,,,,,,,,,,
1732415050858,00001,1,0,0,5,1,55.826112,127.000000,2,26.126770,99.000000,4,18.665982,84.000000,3,13.802790,74.000000,,,,,,,,,,,,,,,
1732415050958,00001,1,0,0,5,1,55.183192,127.000000,2,27.605727,102.000000,4,20.099706,87.000000,3,14.204067,75.000000,,,,,,,,,,,,,,,
1732415051058,00001,1,0,0,5,1,57.689549,127.000000,2,27.582441,102.000000,4,16.774341,80.000000,3,13.795954,74.000000,,,,,,,,,,,,,,,
1732415051158,00001,1,0,0,5,1,56.943220,127.000000,2,27.699539,102.000000,4,19.257561,85.000000,3,14.037928,75.000000,,,,,,,,,,,,,,,
1732415051258,00001,1,0,0,5,1,55.184774,127.000000,2,26.352888,99.000000,4,19.502789,86.000000,3,14.344102,75.000000,,,,,,,,,,,,,,,
1732415051358,00001,1,0,0,5,1,55.901184,127.000000,2,27.348116,101.000000,4,18.752144,84.000000,3,13.157165,73.000000,,,,,,,,,,,,,,,
1732415051458,00001,1,0,0,5,1,55.457498,127.000000,2,27.461918,102.000000,4,19.182556,85.000000,3,14.310397,75.000000,,,,,,,,,,,,,,,
1732415051558,00001,1,0,0,5,1,55.652230,127.000000,2,28.489441,104.000000,4,19.558960,86.000000,3,12.607188,72.000000,,,,,,,,,,,,,,,
1732415051658,00001,1,0,0,5,1,55.537803,127.000000,2,30.701342,108.000000,4,20.715706,88.000000,3,11.022875,69.000000,,,,,,,,,,,,,,,
1732415051758,00001,1,0,0,5,1,52.970925,127.000000,2,27.619645,102.000000,4,19.517922,86.000000,3,13.412287,73.000000,,,,,,,,,,,,,,,
1732415051858,00001,1,0,0,5,1,54.896217,127.000000,2,27.388175,102.000000,4,18.793669,84.000000,3,14.605596,76.000000,,,,,,,,,,,,,,,
1732415051958,00001,1,0,0,5,1,54.999683,127.000000,2,28.115232,103.000000,4,20.084984,87.000000,3,13.752143,74.000000,,,,,,,,,,,,,,,
