timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732483717355,00001,9,0,0,2,1,27.546932,102.000000,3,21.842113,90.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00002,9,0,0,2,2,21.093879,89.000000,3,11.098538,69.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00003,9,0,0,2,3,29.871154,107.000000,3,23.484133,94.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00005,9,0,0,2,5,21.098071,89.000000,3,18.522410,84.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00008,9,0,0,2,8,16.740957,80.000000,3,7.419200,61.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00009,9,0,0,2,9,20.087307,87.000000,3,6.999563,60.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00010,9,0,0,2,10,24.294517,95.000000,3,16.453717,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00011,9,0,0,2,11,16.713877,80.000000,3,12.528940,72.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00012,9,0,0,2,12,18.203953,83.000000,3,11.022862,69.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00001,9,0,0,2,1,26.184137,99.000000,3,21.292655,89.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00002,9,0,0,2,2,22.106710,91.000000,3,11.122902,69.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00003,9,0,0,2,3,29.711036,106.000000,3,25.709702,98.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00005,9,0,0,2,5,22.356637,91.000000,3,17.628144,82.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00008,9,0,0,2,8,17.928291,83.000000,3,8.657116,64.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00009,9,0,0,2,9,19.693231,86.000000,3,11.343518,69.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00010,9,0,0,2,10,22.928421,93.000000,3,17.406442,81.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00011,9,0,0,2,11,16.094822,79.000000,3,12.220650,71.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00012,9,0,0,2,12,19.074529,85.000000,3,11.824832,70.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00001,9,0,0,2,1,25.407261,98.000000,3,22.530739,92.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00002,9,0,0,2,2,20.074421,87.000000,3,13.232613,73.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00003,9,0,0,2,3,31.285262,109.000000,3,23.468148,94.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00005,9,0,0,2,5,22.827604,92.000000,3,19.171065,85.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00008,9,0,0,2,8,18.956800,85.000000,3,6.684258,60.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00009,9,0,0,2,9,20.789019,88.000000,3,10.635502,68.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00010,9,0,0,2,10,25.023535,97.000000,3,19.151709,85.000000,,,,,,,,,,,,,,,,,,,,,
