timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732483717355,00004,3,0,0,3,4,16.776889,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00006,3,0,0,3,6,12.606021,72.000000,,,,,,,,,,,,,,,,,,,,,
1732483717355,00007,3,0,0,3,7,31.237498,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00004,3,0,0,3,4,17.914136,82.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00006,3,0,0,3,6,14.234405,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483717455,00007,3,0,0,3,7,30.161543,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00004,3,0,0,3,4,15.655598,78.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00006,3,0,0,3,6,15.204072,77.000000,,,,,,,,,,,,,,,,,,,,,
1732483717555,00007,3,0,0,3,7,27.963835,103.000000,,,,,,,,,,,,,,,,,,,,,
1732483717655,00004,3,0,0,3,4,16.454590,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483717655,00006,3,0,0,3,6,15.591514,78.000000,,,,,,,,,,,,,,,,,,,,,
1732483717655,00007,3,0,0,3,7,29.132689,105.000000,,,,,,,,,,,,,,,,,,,,,
1732483717755,00004,3,0,0,3,4,16.690954,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483717755,00006,3,0,0,3,6,14.304139,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483717755,00007,3,0,0,3,7,30.546993,108.000000,,,,,,,,,,,,,,,,,,,,,
1732483717855,00004,3,0,0,3,4,15.028669,77.000000,2,15.556003,78.000000,,,,,,,,,,,,,,,,,,,,,
1732483717855,00006,3,0,0,3,6,13.872400,74.000000,,,,,,,,,,,,,,,,,,,,,
1732483717855,00007,3,0,0,3,7,29.252154,105.000000,,,,,,,,,,,,,,,,,,,,,
1732483717955,00004,3,0,0,3,4,16.105219,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483717955,00006,3,0,0,3,6,14.682384,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483717955,00007,3,0,0,3,7,29.912139,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483718055,00004,3,0,0,3,4,15.976016,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483718055,00006,3,0,0,3,6,14.394541,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483718055,00007,3,0,0,3,7,29.976175,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483718155,00004,3,0,0,3,4,16.816426,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483718155,00006,3,0,0,3,6,12.361768,71.000000,2,13.004056,73.000000,,,,,,,,,,,,,,,,,,,,,
1732483718155,00007,3,0,0,3,7,31.308583,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483718255,00004,4,0,0,3,4,15.946340,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483718255,00006,4,0,0,3,6,14.616832,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483718255,00007,4,0,0,3,7,29.556106,106.000000,,,,,,,,,,,,,,,,,,,,,
1732483718255,00005,4,0,0,3,5,20.325541,87.000000,,,,,,,,,,,,,,,,,,,,,
1732483718355,00004,4,0,0,3,4,16.459709,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483718355,00006,4,0,0,3,6,12.467616,71.000000,2,12.804282,72.000000,,,,,,,,,,,,,,,,,,,,,
1732483718355,00007,4,0,0,3,7,30.181264,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483718355,00005,4,0,0,3,5,20.419990,88.000000,2,21.327983,89.000000,,,,,,,,,,,,,,,,,,,,,
1732483718455,00004,3,0,0,3,4,18.358175,83.000000,,,,,,,,,,,,,,,,,,,,,
1732483718455,00006,3,0,0,3,6,14.691686,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483718455,00007,3,0,0,3,7,31.040496,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483718555,00004,3,0,0,3,4,16.010010,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483718555,00006,3,0,0,3,6,13.320642,73.000000,,,,,,,,,,,,,,,,,,,,,
1732483718555,00007,3,0,0,3,7,29.982926,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483718655,00004,3,0,0,3,4,16.109842,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483718655,00006,3,0,0,3,6,14.288328,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483718655,00007,3,0,0,3,7,30.925669,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483718755,00004,3,0,0,3,4,16.829944,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483718755,00006,3,0,0,3,6,13.695411,74.000000,,,,,,,,,,,,,,,,,,,,,
1732483718755,00007,3,0,0,3,7,30.007637,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483718855,00004,3,0,0,3,4,16.903318,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483718855,00006,3,0,0,3,6,15.170936,77.000000,,,,,,,,,,,,,,,,,,,,,
1732483718855,00007,3,0,0,3,7,30.726310,108.000000,,,,,,,,,,,,,,,,,,,,,
1732483718955,00004,3,0,0,3,4,16.336291,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483718955,00006,3,0,0,3,6,15.286673,77.000000,,,,,,,,,,,,,,,,,,,,,
1732483718955,00007,3,0,0,3,7,29.908755,107.000000,,,,,,,,,,,,,,,,,,,,,
1732483719055,00004,3,0,0,3,4,16.587003,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483719055,00006,3,0,0,3,6,14.773802,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483719055,00007,3,0,0,3,7,28.847175,105.000000,,,,,,,,,,,,,,,,,,,,,
1732483719155,00004,3,0,0,3,4,16.963649,81.000000,,,,,,,,,,,,,,,,,,,,,
1732483719155,00006,3,0,0,3,6,14.462696,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483719155,00007,3,0,0,3,7,30.893992,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483719255,00004,3,0,0,3,4,16.136120,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483719255,00006,3,0,0,3,6,13.792248,74.000000,,,,,,,,,,,,,,,,,,,,,
1732483719255,00007,3,0,0,3,7,31.206410,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483719355,00004,3,0,0,3,4,17.481793,82.000000,,,,,,,,,,,,,,,,,,,,,
1732483719355,00006,3,0,0,3,6,13.555639,74.000000,2,13.612135,74.000000,,,,,,,,,,,,,,,,,,,,,
1732483719355,00007,3,0,0,3,7,30.972085,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483719455,00004,3,0,0,3,4,15.724560,78.000000,,,,,,,,,,,,,,,,,,,,,
1732483719455,00006,3,0,0,3,6,14.488654,76.000000,,,,,,,,,,,,,,,,,,,,,
1732483719455,00007,3,0,0,3,7,28.645376,104.000000,,,,,,,,,,,,,,,,,,,,,
1732483719555,00004,3,0,0,3,4,17.288051,81.000000,,,,,,,,,,,,,,,,,,,,,
1732483719555,00006,3,0,0,3,6,15.991476,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483719555,00007,3,0,0,3,7,30.426954,108.000000,,,,,,,,,,,,,,,,,,,,,
1732483719655,00004,3,0,0,3,4,15.209501,77.000000,,,,,,,,,,,,,,,,,,,,,
1732483719655,00006,3,0,0,3,6,14.129563,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483719655,00007,3,0,0,3,7,30.894475,109.000000,,,,,,,,,,,,,,,,,,,,,
1732483719755,00004,3,0,0,3,4,16.698187,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483719755,00006,3,0,0,3,6,16.014863,79.000000,,,,,,,,,,,,,,,,,,,,,
1732483719755,00007,3,0,0,3,7,31.929387,111.000000,,,,,,,,,,,,,,,,,,,,,
1732483719855,00004,3,0,0,3,4,16.726904,80.000000,,,,,,,,,,,,,,,,,,,,,
1732483719855,00006,3,0,0,3,6,13.652100,74.000000,2,14.363584,75.000000,,,,,,,,,,,,,,,,,,,,,
1732483719855,00007,3,0,0,3,7,32.185591,111.000000,,,,,,,,,,,,,,,,,,,,,
1732483719955,00004,3,0,0,3,4,18.592634,84.000000,,,,,,,,,,,,,,,,,,,,,
