timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732451190844,00001,1,0,0,4,1,50.490185,127.000000,2,29.807507,106.000000,5,27.074314,101.000000,3,13.345960,73.000000,,,,,,,,,,,,,,,
1732451190944,00001,1,0,0,4,1,51.567354,127.000000,5,28.984758,105.000000,2,27.807451,102.000000,3,13.113165,73.000000,,,,,,,,,,,,,,,
1732451191044,00001,1,0,0,4,1,51.619302,127.000000,2,28.616255,104.000000,5,27.184061,101.000000,3,13.097316,73.000000,,,,,,,,,,,,,,,
1732451191144,00001,1,0,0,4,1,51.610800,127.000000,2,28.237524,103.000000,5,27.673461,102.000000,3,11.240280,69.000000,,,,,,,,,,,,,,,
1732451191244,00001,1,0,0,4,1,50.478996,127.000000,2,28.583170,104.000000,5,27.573441,102.000000,3,13.371793,73.000000,,,,,,,,,,,,,,,
1732451191344,00001,1,0,0,4,1,51.511254,127.000000,2,30.612902,108.000000,5,24.220975,95.000000,3,13.674937,74.000000,,,,,,,,,,,,,,,
1732451191444,00001,1,0,0,4,1,52.222744,127.000000,2,32.174249,111.000000,5,28.978936,105.000000,3,13.777583,74.000000,,,,,,,,,,,,,,,
1732451191544,00001,1,0,0,4,1,50.990409,127.000000,2,30.871257,109.000000,5,26.422937,100.000000,3,13.741870,74.000000,,,,,,,,,,,,,,,
1732451191644,00001,1,0,0,4,1,50.836212,127.000000,2,30.495826,108.000000,5,27.668629,102.000000,3,12.701605,72.000000,,,,,,,,,,,,,,,
1732451191744,00001,1,0,0,4,1,51.726855,127.000000,2,30.335137,108.000000,5,27.397465,102.000000,3,13.788915,74.000000,,,,,,,,,,,,,,,
1732451191844,00001,1,0,0,4,1,51.062222,127.000000,2,31.499572,110.000000,5,27.720331,102.000000,3,12.671180,72.000000,,,,,,,,,,,,,,,
1732451191944,00001,1,0,0,4,1,51.772958,127.000000,2,30.249196,107.000000,5,27.583822,102.000000,3,13.930916,74.000000,,,,,,,,,,,,,,,
1732451192044,00001,1,0,0,4,1,52.040543,127.000000,2,30.879092,109.000000,5,25.033514,97.000000,3,14.176663,75.000000,,,,,,,,,,,,,,,
