timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),enbdev (m_cellId),UE (imsi),sameCellSinr,sameCellSinr 3gpp encoded,L3 neigh Id (cellId),sinr,3gpp encoded sinr (convertedSinr)
1732466492407,00003,12,1,0,,,,,,,
1732466492407,00001,12,1,0,,,,,,,
1732466492407,00004,12,1,0,,,,,,,
1732466492407,00009,12,1,0,,,,,,,
1732466492407,00002,12,1,0,,,,,,,
1732466492407,00007,12,1,0,,,,,,,
1732466492407,00008,12,1,0,,,,,,,
1732466492407,00005,12,1,0,,,,,,,
1732466492407,00011,12,1,0,,,,,,,
1732466492407,00012,12,1,0,,,,,,,
1732466492407,00010,12,1,0,,,,,,,
1732466492407,00006,12,1,0,,,,,,,
1732466492507,00003,12,1,0,,,,,,,
1732466492507,00001,12,1,0,,,,,,,
1732466492507,00004,12,1,0,,,,,,,
1732466492507,00009,12,1,0,,,,,,,
1732466492507,00002,12,1,0,,,,,,,
1732466492507,00007,12,1,0,,,,,,,
1732466492507,00008,12,1,0,,,,,,,
1732466492507,00005,12,1,0,,,,,,,
1732466492507,00011,12,1,0,,,,,,,
1732466492507,00012,12,1,0,,,,,,,
1732466492507,00010,12,1,0,,,,,,,
1732466492507,00006,12,1,0,,,,,,,
1732466492607,00003,12,1,0,,,,,,,
1732466492607,00001,12,1,0,,,,,,,
1732466492607,00004,12,1,0,,,,,,,
1732466492607,00009,12,1,0,,,,,,,
1732466492607,00002,12,1,0,,,,,,,
1732466492607,00007,12,1,0,,,,,,,
1732466492607,00008,12,1,0,,,,,,,
1732466492607,00005,12,1,0,,,,,,,
1732466492607,00011,12,1,0,,,,,,,
1732466492607,00012,12,1,0,,,,,,,
1732466492607,00010,12,1,0,,,,,,,
1732466492607,00006,12,1,0,,,,,,,
1732466492707,00003,12,1,0,,,,,,,
1732466492707,00001,12,1,0,,,,,,,
1732466492707,00004,12,1,0,,,,,,,
1732466492707,00009,12,1,0,,,,,,,
1732466492707,00002,12,1,0,,,,,,,
1732466492707,00007,12,1,0,,,,,,,
1732466492707,00008,12,1,0,,,,,,,
1732466492707,00005,12,1,0,,,,,,,
1732466492707,00011,12,1,0,,,,,,,
1732466492707,00012,12,1,0,,,,,,,
1732466492707,00010,12,1,0,,,,,,,
1732466492707,00006,12,1,0,,,,,,,
1732466492807,00003,12,1,0,,,,,,,
1732466492807,00001,12,1,0,,,,,,,
1732466492807,00004,12,1,0,,,,,,,
1732466492807,00009,12,1,0,,,,,,,
1732466492807,00002,12,1,0,,,,,,,
1732466492807,00007,12,1,0,,,,,,,
1732466492807,00008,12,1,0,,,,,,,
1732466492807,00005,12,1,0,,,,,,,
1732466492807,00011,12,1,0,,,,,,,
1732466492807,00012,12,1,0,,,,,,,
1732466492807,00010,12,1,0,,,,,,,
1732466492807,00006,12,1,0,,,,,,,
1732466492907,00003,12,1,0,,,,,,,
1732466492907,00001,12,1,0,,,,,,,
1732466492907,00004,12,1,0,,,,,,,
1732466492907,00009,12,1,0,,,,,,,
1732466492907,00002,12,1,0,,,,,,,
