timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732466492407,00008,4,0,0,2,8,12.717434,72.000000,3,7.419200,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00009,4,0,0,2,9,14.002110,75.000000,3,6.999563,60.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00011,4,0,0,2,11,28.923820,105.000000,3,12.528940,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00012,4,0,0,2,12,12.475059,72.000000,3,11.022862,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00008,4,0,0,2,8,13.038979,73.000000,3,8.657116,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00009,4,0,0,2,9,13.610543,74.000000,3,11.343518,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00011,4,0,0,2,11,27.348040,101.000000,3,12.220650,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00012,4,0,0,2,12,12.937121,72.000000,3,11.824832,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00008,4,0,0,2,8,13.506529,74.000000,3,7.445748,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00009,4,0,0,2,9,14.609639,76.000000,3,8.571492,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00011,4,0,0,2,11,27.167786,101.000000,3,13.469441,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00012,4,0,0,2,12,12.157046,71.000000,3,13.051299,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00008,4,0,0,2,8,14.555070,76.000000,3,6.420847,59.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00009,4,0,0,2,9,13.871090,74.000000,3,9.689210,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00011,4,0,0,2,11,28.301522,103.000000,3,12.947789,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00002,4,0,0,2,2,10.616822,68.000000,3,10.186478,67.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00008,4,0,0,2,8,9.223412,65.000000,3,8.204491,63.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00009,4,0,0,2,9,14.038486,75.000000,3,11.357468,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00011,4,0,0,2,11,28.942201,105.000000,3,12.775483,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00002,4,0,0,2,2,9.796153,66.000000,3,11.227320,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00008,4,0,0,2,8,13.330281,73.000000,3,7.116195,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00009,4,0,0,2,9,12.646084,72.000000,3,11.042435,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00011,4,0,0,2,11,29.193908,105.000000,3,13.809977,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00012,4,0,0,2,12,13.066680,73.000000,3,12.937740,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00008,4,0,0,2,8,14.417533,75.000000,3,7.452765,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00009,4,0,0,2,9,14.664297,76.000000,3,9.454489,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00011,4,0,0,2,11,27.996258,103.000000,3,11.346599,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00012,4,0,0,2,12,12.733900,72.000000,3,12.929957,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00008,3,0,0,2,8,13.389150,73.000000,3,6.340727,59.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00009,3,0,0,2,9,14.242940,75.000000,3,9.896004,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00011,3,0,0,2,11,27.889006,103.000000,3,11.865387,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00008,3,0,0,2,8,12.258819,71.000000,3,7.290029,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00009,3,0,0,2,9,14.453419,76.000000,3,9.307666,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00011,3,0,0,2,11,26.703025,100.000000,3,13.337661,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00008,3,0,0,2,8,13.135939,73.000000,3,7.382677,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00009,3,0,0,2,9,13.552109,74.000000,3,12.840735,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00011,3,0,0,2,11,27.137913,101.000000,3,13.539249,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00008,3,0,0,2,8,12.066830,71.000000,3,7.029684,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00009,3,0,0,2,9,14.855635,76.000000,3,11.563319,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00011,3,0,0,2,11,28.657975,104.000000,3,13.488685,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466493507,00008,3,0,0,2,8,14.009138,75.000000,3,7.570105,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466493507,00009,3,0,0,2,9,14.732043,76.000000,3,10.319607,67.000000,,,,,,,,,,,,,,,,,,,,,
1732466493507,00011,3,0,0,2,11,28.700373,104.000000,3,15.198814,77.000000,,,,,,,,,,,,,,,,,,,,,
1732466493607,00008,3,0,0,2,8,13.258968,73.000000,3,7.604574,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466493607,00009,3,0,0,2,9,14.275042,75.000000,3,11.015981,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493607,00011,3,0,0,2,11,29.033772,105.000000,3,11.101467,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493707,00008,5,0,0,2,8,13.557061,74.000000,3,9.189181,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466493707,00009,5,0,0,2,9,15.199693,77.000000,3,10.617009,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466493707,00011,5,0,0,2,11,23.832399,94.000000,3,12.302554,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466493707,00012,5,0,0,2,12,12.466303,71.000000,3,12.128448,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466493707,00002,5,0,0,2,2,10.621765,68.000000,3,9.816053,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466493807,00008,5,0,0,2,8,11.568044,70.000000,3,5.871605,58.000000,,,,,,,,,,,,,,,,,,,,,
1732466493807,00009,5,0,0,2,9,13.801128,74.000000,3,10.939710,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466493807,00011,5,0,0,2,11,28.693164,104.000000,3,12.880655,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493807,00012,5,0,0,2,12,11.401974,69.000000,3,12.625147,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493807,00002,5,0,0,2,2,10.834374,68.000000,3,11.760840,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466493907,00008,4,0,0,2,8,14.245232,75.000000,3,8.570979,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466493907,00009,4,0,0,2,9,13.843836,74.000000,3,11.122072,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493907,00011,4,0,0,2,11,28.646315,104.000000,3,12.575497,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466493907,00012,4,0,0,2,12,12.744033,72.000000,3,12.346357,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466494007,00008,4,0,0,2,8,13.315973,73.000000,3,8.330945,63.000000,,,,,,,,,,,,,,,,,,,,,
1732466494007,00009,4,0,0,2,9,14.291688,75.000000,3,11.257898,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466494007,00011,4,0,0,2,11,27.647882,102.000000,3,12.649671,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466494007,00012,4,0,0,2,12,13.518928,74.000000,3,11.421151,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466494107,00008,4,0,0,2,8,14.179052,75.000000,3,9.913713,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466494107,00009,4,0,0,2,9,13.878796,74.000000,3,9.577527,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466494107,00011,4,0,0,2,11,25.720494,98.000000,3,13.615273,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466494107,00012,4,0,0,2,12,12.554103,72.000000,3,13.120850,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466494207,00008,4,0,0,2,8,14.506094,76.000000,3,7.891195,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466494207,00009,4,0,0,2,9,14.397015,75.000000,3,10.635969,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466494207,00011,4,0,0,2,11,29.103207,105.000000,3,12.556454,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466494207,00012,4,0,0,2,12,14.459630,76.000000,3,14.306724,75.000000,,,,,,,,,,,,,,,,,,,,,
1732466494307,00008,4,0,0,2,8,11.960314,70.000000,3,8.091253,63.000000,,,,,,,,,,,,,,,,,,,,,
1732466494307,00009,4,0,0,2,9,14.774746,76.000000,3,10.746020,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466494307,00011,4,0,0,2,11,28.116202,103.000000,3,12.213452,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466494307,00012,4,0,0,2,12,13.212203,73.000000,3,12.757882,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466494407,00008,4,0,0,2,8,13.899205,74.000000,3,7.444945,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466494407,00009,4,0,0,2,9,8.969825,64.000000,3,11.203288,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466494407,00011,4,0,0,2,11,29.168064,105.000000,3,13.567484,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466494407,00012,4,0,0,2,12,12.760830,72.000000,3,11.794856,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466494507,00008,4,0,0,2,8,12.654564,72.000000,3,5.940684,58.000000,,,,,,,,,,,,,,,,,,,,,
1732466494507,00009,4,0,0,2,9,14.059655,75.000000,3,9.411606,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466494507,00011,4,0,0,2,11,28.149524,103.000000,3,11.181890,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466494507,00012,4,0,0,2,12,13.325626,73.000000,3,13.603112,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466494607,00008,4,0,0,2,8,15.444875,77.000000,3,7.758719,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466494607,00009,4,0,0,2,9,16.257446,79.000000,3,9.325663,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466494607,00011,4,0,0,2,11,25.938853,99.000000,3,11.258401,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466494607,00012,4,0,0,2,12,13.427559,73.000000,3,10.686315,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466494707,00008,4,0,0,2,8,14.681342,76.000000,3,8.477372,63.000000,,,,,,,,,,,,,,,,,,,,,
1732466494707,00009,4,0,0,2,9,13.005200,73.000000,3,10.526716,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466494707,00011,4,0,0,2,11,28.286717,103.000000,3,12.204951,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466494707,00012,4,0,0,2,12,14.768259,76.000000,3,12.918521,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466494807,00008,4,0,0,2,8,13.440335,73.000000,3,6.834283,60.000000,,,,,,,,,,,,,,,,,,,,,
1732466494807,00009,4,0,0,2,9,11.627482,70.000000,3,12.167627,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466494807,00011,4,0,0,2,11,28.359904,104.000000,3,13.042091,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466494807,00012,4,0,0,2,12,12.089898,71.000000,3,12.106292,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466494907,00008,3,0,0,2,8,13.503714,74.000000,3,7.512418,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466494907,00009,3,0,0,2,9,12.779361,72.000000,3,9.947452,66.000000,,,,,,,,,,,,,,,,,,,,,
1732466494907,00011,3,0,0,2,11,31.096532,109.000000,3,12.479050,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466495007,00008,3,0,0,2,8,13.687628,74.000000,3,7.127540,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466495007,00009,3,0,0,2,9,12.473960,72.000000,3,12.522345,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466495007,00011,3,0,0,2,11,28.726577,104.000000,3,11.240183,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466495107,00008,4,0,0,2,8,13.180347,73.000000,3,5.610955,58.000000,,,,,,,,,,,,,,,,,,,,,
1732466495107,00009,4,0,0,2,9,14.684726,76.000000,3,10.890530,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466495107,00011,4,0,0,2,11,28.752308,104.000000,3,13.521643,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466495107,00012,4,0,0,2,12,13.046053,73.000000,3,11.815060,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466495207,00008,4,0,0,2,8,12.553894,72.000000,3,5.821559,58.000000,,,,,,,,,,,,,,,,,,,,,
1732466495207,00009,4,0,0,2,9,12.907148,72.000000,3,11.148892,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466495207,00011,4,0,0,2,11,28.235450,103.000000,3,13.652147,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466495207,00012,4,0,0,2,12,12.778035,72.000000,3,14.212442,75.000000,,,,,,,,,,,,,,,,,,,,,
1732466495307,00008,4,0,0,2,8,14.207966,75.000000,3,7.790635,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466495307,00009,4,0,0,2,9,12.546490,72.000000,3,9.352686,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466495307,00011,4,0,0,2,11,28.110376,103.000000,3,12.013818,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466495307,00012,4,0,0,2,12,14.489871,76.000000,3,12.153251,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466495407,00008,4,0,0,2,8,13.438150,73.000000,3,7.469584,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466495407,00009,4,0,0,2,9,12.206080,71.000000,3,9.401311,65.000000,,,,,,,,,,,,,,,,,,,,,
1732466495407,00011,4,0,0,2,11,28.176485,103.000000,3,12.689441,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466495407,00012,4,0,0,2,12,12.482026,72.000000,3,13.643008,74.000000,,,,,,,,,,,,,,,,,,,,,
1732466495507,00008,3,0,0,2,8,14.243912,75.000000,3,8.713515,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466495507,00009,3,0,0,2,9,15.119108,77.000000,3,11.412296,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466495507,00011,3,0,0,2,11,28.464873,104.000000,3,11.168837,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466495607,00008,3,0,0,2,8,13.409048,73.000000,3,6.656515,60.000000,,,,,,,,,,,,,,,,,,,,,
1732466495607,00009,3,0,0,2,9,15.435847,77.000000,3,6.966383,60.000000,,,,,,,,,,,,,,,,,,,,,
1732466495607,00011,3,0,0,2,11,26.874224,101.000000,3,11.659299,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466495707,00008,3,0,0,2,8,13.325957,73.000000,3,6.196677,59.000000,,,,,,,,,,,,,,,,,,,,,
1732466495707,00009,3,0,0,2,9,13.565842,74.000000,3,7.188880,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466495707,00011,3,0,0,2,11,28.514948,104.000000,3,12.794051,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466495807,00008,3,0,0,2,8,16.237410,79.000000,3,7.805045,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466495807,00009,3,0,0,2,9,12.219001,71.000000,3,8.622757,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466495807,00011,3,0,0,2,11,27.650707,102.000000,3,12.226426,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466495907,00008,3,0,0,2,8,12.108314,71.000000,3,7.636079,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466495907,00009,3,0,0,2,9,15.030862,77.000000,3,10.634459,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466495907,00011,3,0,0,2,11,28.957858,105.000000,3,12.912188,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466496007,00008,4,0,0,2,8,13.992132,75.000000,3,7.104174,61.000000,,,,,,,,,,,,,,,,,,,,,
1732466496007,00009,4,0,0,2,9,13.664532,74.000000,3,11.300169,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466496007,00011,4,0,0,2,11,27.946672,103.000000,3,13.411681,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466496007,00012,4,0,0,2,12,13.486536,74.000000,3,12.144597,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466496107,00008,4,0,0,2,8,14.161213,75.000000,3,7.868909,62.000000,,,,,,,,,,,,,,,,,,,,,
1732466496107,00009,4,0,0,2,9,13.733150,74.000000,3,8.913395,64.000000,,,,,,,,,,,,,,,,,,,,,
1732466496107,00011,4,0,0,2,11,29.160958,105.000000,3,12.529541,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466496107,00012,4,0,0,2,12,8.284194,63.000000,3,11.375166,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466496207,00008,4,0,0,2,8,13.965328,75.000000,3,8.129888,63.000000,,,,,,,,,,,,,,,,,,,,,
1732466496207,00009,4,0,0,2,9,14.002318,75.000000,3,3.789428,54.000000,,,,,,,,,,,,,,,,,,,,,
1732466496207,00011,4,0,0,2,11,29.222091,105.000000,3,12.036039,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466496207,00012,4,0,0,2,12,13.912187,74.000000,3,12.646156,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466496307,00008,4,0,0,2,8,14.019004,75.000000,3,6.656419,60.000000,,,,,,,,,,,,,,,,,,,,,
1732466496307,00009,4,0,0,2,9,14.631659,76.000000,3,10.469544,67.000000,,,,,,,,,,,,,,,,,,,,,
1732466496307,00011,4,0,0,2,11,29.820976,106.000000,3,12.252658,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466496307,00012,4,0,0,2,12,13.760523,74.000000,3,11.239784,69.000000,,,,,,,,,,,,,,,,,,,,,
