timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732464088193,00001,12,0,0,2,1,20.748146,88.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00002,12,0,0,2,2,9.782056,66.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00003,12,0,0,2,3,7.436127,61.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00004,12,0,0,2,4,10.291878,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00005,12,0,0,2,5,16.618626,80.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00006,12,0,0,2,6,17.183989,81.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00007,12,0,0,2,7,10.591824,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00008,12,0,0,2,8,10.588539,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00009,12,0,0,2,9,12.902063,72.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00010,12,0,0,2,10,11.118948,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00011,12,0,0,2,11,31.300848,109.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088193,00012,12,0,0,2,12,18.537747,84.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00001,12,0,0,2,1,17.483084,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00002,12,0,0,2,2,7.954832,62.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00003,12,0,0,2,3,7.995192,62.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00004,12,0,0,2,4,12.110123,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00005,12,0,0,2,5,17.375627,81.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00006,12,0,0,2,6,20.123791,87.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00007,12,0,0,2,7,10.121486,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00008,12,0,0,2,8,7.558309,62.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00009,12,0,0,2,9,12.141265,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00010,12,0,0,2,10,13.261126,73.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00011,12,0,0,2,11,28.683301,104.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088293,00012,12,0,0,2,12,19.136486,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00001,12,0,0,2,1,20.051332,87.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00002,12,0,0,2,2,7.654021,62.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00003,12,0,0,2,3,8.461115,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00004,12,0,0,2,4,10.238003,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00005,12,0,0,2,5,16.631668,80.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00006,12,0,0,2,6,18.700622,84.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00007,12,0,0,2,7,8.114666,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00008,12,0,0,2,8,11.041979,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00009,12,0,0,2,9,12.764451,72.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00010,12,0,0,2,10,10.210805,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00011,12,0,0,2,11,31.332739,110.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088393,00012,12,0,0,2,12,17.563346,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00001,12,0,0,2,1,19.791063,86.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00002,12,0,0,2,2,8.764377,64.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00003,12,0,0,2,3,7.184975,61.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00004,12,0,0,2,4,11.347538,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00005,12,0,0,2,5,14.955714,77.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00006,12,0,0,2,6,17.331744,81.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00007,12,0,0,2,7,8.998177,65.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00008,12,0,0,2,8,10.859010,68.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00009,12,0,0,2,9,13.621641,74.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00010,12,0,0,2,10,9.886002,66.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00011,12,0,0,2,11,29.462671,106.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088493,00012,12,0,0,2,12,18.890869,84.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00001,12,0,0,2,1,19.637557,86.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00002,12,0,0,2,2,8.789938,64.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00003,12,0,0,2,3,8.459336,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00004,12,0,0,2,4,9.909806,66.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00005,12,0,0,2,5,15.525838,78.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00006,12,0,0,2,6,17.799547,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00007,12,0,0,2,7,10.067975,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732464088593,00008,12,0,0,2,8,10.049783,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
