timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732474826947,00001,10,0,0,2,1,26.073434,99.000000,3,22.752252,92.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00002,10,0,0,2,2,14.689306,76.000000,3,7.194300,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00003,10,0,0,2,3,25.426071,98.000000,3,15.416449,77.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00005,10,0,0,2,5,14.976370,77.000000,3,8.390244,63.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00006,10,0,0,2,6,17.247917,81.000000,3,15.025941,77.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00007,10,0,0,2,7,16.063544,79.000000,3,10.287582,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00008,10,0,0,2,8,19.376507,85.000000,3,9.293199,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00009,10,0,0,2,9,30.137082,107.000000,3,8.818168,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00010,10,0,0,2,10,12.853849,72.000000,3,9.690999,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474826947,00012,10,0,0,2,12,30.519647,108.000000,3,12.323595,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00001,10,0,0,2,1,24.912244,97.000000,3,20.423496,88.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00002,10,0,0,2,2,15.501598,78.000000,3,6.743812,60.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00003,10,0,0,2,3,26.550200,100.000000,3,14.927927,76.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00005,10,0,0,2,5,13.624731,74.000000,3,7.401129,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00006,10,0,0,2,6,17.932130,83.000000,3,16.096376,79.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00007,10,0,0,2,7,16.199635,79.000000,3,10.096675,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00008,10,0,0,2,8,22.831588,92.000000,3,11.000693,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00009,10,0,0,2,9,30.092317,107.000000,3,7.234553,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00010,10,0,0,2,10,13.951948,74.000000,3,12.072115,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827047,00012,10,0,0,2,12,30.827426,109.000000,3,9.004742,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00001,10,0,0,2,1,24.450924,96.000000,3,21.002591,89.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00002,10,0,0,2,2,13.522899,74.000000,3,8.290618,63.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00003,10,0,0,2,3,25.943740,99.000000,3,15.264117,77.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00005,10,0,0,2,5,14.692595,76.000000,3,8.164624,63.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00006,10,0,0,2,6,16.667080,80.000000,3,17.360621,81.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00007,10,0,0,2,7,17.664355,82.000000,3,10.262666,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00008,10,0,0,2,8,21.747206,90.000000,3,9.276075,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00009,10,0,0,2,9,27.575165,102.000000,3,10.208268,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00010,10,0,0,2,10,14.424912,75.000000,3,12.336983,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827147,00012,10,0,0,2,12,29.404089,106.000000,3,11.406866,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00001,9,0,0,2,1,24.854791,96.000000,3,21.683937,90.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00002,9,0,0,2,2,16.069915,79.000000,3,7.238920,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00003,9,0,0,2,3,24.489728,96.000000,3,14.441847,75.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00005,9,0,0,2,5,12.469877,72.000000,3,9.064920,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00007,9,0,0,2,7,16.869459,80.000000,3,12.321089,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00008,9,0,0,2,8,19.905978,86.000000,3,11.072534,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00009,9,0,0,2,9,29.421312,106.000000,3,9.171440,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00010,9,0,0,2,10,13.295678,73.000000,3,13.027806,73.000000,,,,,,,,,,,,,,,,,,,,,
1732474827247,00012,9,0,0,2,12,31.253063,109.000000,3,10.451750,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00001,9,0,0,2,1,24.011136,95.000000,3,20.901276,88.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00002,9,0,0,2,2,14.626349,76.000000,3,7.317633,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00003,9,0,0,2,3,25.524017,98.000000,3,13.952364,74.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00005,9,0,0,2,5,14.321727,75.000000,3,6.037159,59.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00007,9,0,0,2,7,18.311336,83.000000,3,9.069252,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00008,9,0,0,2,8,22.840726,92.000000,3,5.740876,58.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00009,9,0,0,2,9,31.471456,110.000000,3,9.338836,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00010,9,0,0,2,10,13.348255,73.000000,3,11.581214,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827347,00012,9,0,0,2,12,30.404278,108.000000,3,11.986609,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00001,9,0,0,2,1,23.345019,93.000000,3,21.622424,90.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00002,9,0,0,2,2,13.735090,74.000000,3,4.372788,55.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00003,9,0,0,2,3,25.217465,97.000000,3,15.934268,78.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00005,9,0,0,2,5,14.149835,75.000000,3,9.064591,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00007,9,0,0,2,7,17.703514,82.000000,3,10.948076,68.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00008,9,0,0,2,8,22.358639,91.000000,3,11.528514,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00009,9,0,0,2,9,33.538795,114.000000,3,9.287441,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00010,9,0,0,2,10,13.346225,73.000000,3,12.587431,72.000000,,,,,,,,,,,,,,,,,,,,,
1732474827447,00012,9,0,0,2,12,31.549523,110.000000,3,11.787403,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00001,9,0,0,2,1,25.035855,97.000000,3,22.086589,91.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00002,9,0,0,2,2,15.023379,77.000000,3,6.103563,59.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00003,9,0,0,2,3,26.404214,100.000000,3,16.012077,79.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00005,9,0,0,2,5,13.695333,74.000000,3,8.843568,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00007,9,0,0,2,7,16.169268,79.000000,3,8.933952,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00008,9,0,0,2,8,22.317512,91.000000,3,10.096035,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00009,9,0,0,2,9,29.216069,105.000000,3,8.771907,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00010,9,0,0,2,10,9.782628,66.000000,3,11.916898,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827547,00012,9,0,0,2,12,29.493092,106.000000,3,11.356780,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00001,8,0,0,2,1,24.096711,95.000000,3,20.831059,88.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00002,8,0,0,2,2,15.600157,78.000000,3,7.304312,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00003,8,0,0,2,3,24.741774,96.000000,3,15.305297,77.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00005,8,0,0,2,5,13.157740,73.000000,3,8.760062,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00007,8,0,0,2,7,16.180987,79.000000,3,11.119349,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00008,8,0,0,2,8,21.713262,90.000000,3,10.332808,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00009,8,0,0,2,9,30.280057,107.000000,3,9.928836,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474827647,00012,8,0,0,2,12,32.975297,113.000000,3,11.772443,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00001,8,0,0,2,1,22.552173,92.000000,3,19.647624,86.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00002,8,0,0,2,2,15.608230,78.000000,3,6.977473,60.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00003,8,0,0,2,3,23.465753,94.000000,3,17.345467,81.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00005,8,0,0,2,5,14.269421,75.000000,3,7.400757,61.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00007,8,0,0,2,7,15.841437,78.000000,3,10.590585,68.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00008,8,0,0,2,8,23.453113,94.000000,3,10.993877,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00009,8,0,0,2,9,28.933709,105.000000,3,5.442475,57.000000,,,,,,,,,,,,,,,,,,,,,
1732474827747,00012,8,0,0,2,12,29.140163,105.000000,3,11.195481,69.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00001,8,0,0,2,1,25.428374,98.000000,3,21.540756,90.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00002,8,0,0,2,2,15.986362,79.000000,3,5.511343,57.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00003,8,0,0,2,3,28.131414,103.000000,3,17.075656,81.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00005,8,0,0,2,5,12.490080,72.000000,3,9.737228,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00007,8,0,0,2,7,16.701076,80.000000,3,11.757084,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00008,8,0,0,2,8,23.989548,95.000000,3,10.189180,67.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00009,8,0,0,2,9,30.062580,107.000000,3,11.599718,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474827847,00012,8,0,0,2,12,31.186052,109.000000,3,12.444496,71.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00001,8,0,0,2,1,24.702236,96.000000,3,23.308049,93.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00002,8,0,0,2,2,13.910309,74.000000,3,7.566219,62.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00003,8,0,0,2,3,25.336287,97.000000,3,15.282341,77.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00005,8,0,0,2,5,14.344634,75.000000,3,8.081600,63.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00007,8,0,0,2,7,18.769394,84.000000,3,10.616005,68.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00008,8,0,0,2,8,21.973994,91.000000,3,9.046046,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00009,8,0,0,2,9,29.700942,106.000000,3,7.769125,62.000000,,,,,,,,,,,,,,,,,,,,,
1732474827947,00012,8,0,0,2,12,31.348786,110.000000,3,9.576891,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00001,9,0,0,2,1,23.856501,94.000000,3,21.267804,89.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00002,9,0,0,2,2,15.372538,77.000000,3,9.131333,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00003,9,0,0,2,3,25.104154,97.000000,3,15.886946,78.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00005,9,0,0,2,5,13.609391,74.000000,3,9.640299,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00007,9,0,0,2,7,18.007148,83.000000,3,9.733240,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00008,9,0,0,2,8,20.985591,89.000000,3,10.696040,68.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00009,9,0,0,2,9,29.662564,106.000000,3,11.910099,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00012,9,0,0,2,12,29.141225,105.000000,3,10.641268,68.000000,,,,,,,,,,,,,,,,,,,,,
1732474828047,00006,9,0,0,2,6,19.733957,86.000000,3,16.246490,79.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00001,10,0,0,2,1,24.431684,96.000000,3,21.561521,90.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00002,10,0,0,2,2,16.042024,79.000000,3,6.924433,60.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00003,10,0,0,2,3,24.270165,95.000000,3,14.621857,76.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00005,10,0,0,2,5,16.244650,79.000000,3,8.617918,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00007,10,0,0,2,7,17.351226,81.000000,3,8.609793,64.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00008,10,0,0,2,8,22.316010,91.000000,3,9.625729,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00009,10,0,0,2,9,30.549595,108.000000,3,9.160415,65.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00012,10,0,0,2,12,31.150381,109.000000,3,9.632892,66.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00006,10,0,0,2,6,14.760895,76.000000,3,17.643006,82.000000,,,,,,,,,,,,,,,,,,,,,
1732474828147,00010,10,0,0,2,10,12.504495,72.000000,3,11.814742,70.000000,,,,,,,,,,,,,,,,,,,,,
1732474828247,00001,9,0,0,2,1,26.074315,99.000000,3,21.033343,89.000000,,,,,,,,,,,,,,,,,,,,,
1732474828247,00002,9,0,0,2,2,17.270399,81.000000,3,7.445616,61.000000,,,,,,,,,,,,,,,,,,,,,
