timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732477770366,00001,6,0,0,2,1,24.303189,95.000000,4,13.270673,73.000000,3,12.125760,71.000000,,,,,,,,,,,,,,,,,,
1732477770366,00003,6,0,0,2,3,16.937450,81.000000,4,16.882998,80.000000,3,9.526816,66.000000,,,,,,,,,,,,,,,,,,
1732477770366,00006,6,0,0,2,6,25.206487,97.000000,3,17.836852,82.000000,4,12.437819,71.000000,,,,,,,,,,,,,,,,,,
1732477770366,00008,6,0,0,2,8,31.038516,109.000000,4,17.100970,81.000000,3,13.403255,73.000000,,,,,,,,,,,,,,,,,,
1732477770366,00009,6,0,0,2,9,31.039569,109.000000,4,10.229431,67.000000,3,8.566960,64.000000,,,,,,,,,,,,,,,,,,
1732477770366,00012,6,0,0,2,12,21.337149,89.000000,4,18.195171,83.000000,3,12.512075,72.000000,,,,,,,,,,,,,,,,,,
1732477770466,00001,6,0,0,2,1,23.803746,94.000000,4,13.119975,73.000000,3,11.877100,70.000000,,,,,,,,,,,,,,,,,,
1732477770466,00003,6,0,0,2,3,16.371788,79.000000,4,16.906413,80.000000,3,13.141935,73.000000,,,,,,,,,,,,,,,,,,
1732477770466,00006,6,0,0,2,6,26.126916,99.000000,3,19.668060,86.000000,4,10.741597,68.000000,,,,,,,,,,,,,,,,,,
1732477770466,00008,6,0,0,2,8,32.304502,111.000000,4,14.074732,75.000000,3,13.580138,74.000000,,,,,,,,,,,,,,,,,,
1732477770466,00009,6,0,0,2,9,31.735398,110.000000,4,13.750312,74.000000,3,8.173071,63.000000,,,,,,,,,,,,,,,,,,
