timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),enbdev (m_cellId),UE (imsi),sameCellSinr,sameCellSinr 3gpp encoded,L3 neigh Id (cellId),sinr,3gpp encoded sinr (convertedSinr)
1732477770366,00003,12,1,0,,,,,,,
1732477770366,00001,12,1,0,,,,,,,
1732477770366,00004,12,1,0,,,,,,,
1732477770366,00009,12,1,0,,,,,,,
1732477770366,00002,12,1,0,,,,,,,
1732477770366,00007,12,1,0,,,,,,,
1732477770366,00008,12,1,0,,,,,,,
1732477770366,00005,12,1,0,,,,,,,
1732477770366,00011,12,1,0,,,,,,,
1732477770366,00012,12,1,0,,,,,,,
1732477770366,00010,12,1,0,,,,,,,
1732477770366,00006,12,1,0,,,,,,,
1732477770466,00003,12,1,0,,,,,,,
1732477770466,00001,12,1,0,,,,,,,
1732477770466,00004,12,1,0,,,,,,,
1732477770466,00009,12,1,0,,,,,,,
1732477770466,00002,12,1,0,,,,,,,
1732477770466,00007,12,1,0,,,,,,,
1732477770466,00008,12,1,0,,,,,,,
1732477770466,00005,12,1,0,,,,,,,
1732477770466,00011,12,1,0,,,,,,,
1732477770466,00012,12,1,0,,,,,,,
1732477770466,00010,12,1,0,,,,,,,
1732477770466,00006,12,1,0,,,,,,,
1732477770566,00003,12,1,0,,,,,,,
1732477770566,00001,12,1,0,,,,,,,
1732477770566,00004,12,1,0,,,,,,,
1732477770566,00009,12,1,0,,,,,,,
1732477770566,00002,12,1,0,,,,,,,
1732477770566,00007,12,1,0,,,,,,,
1732477770566,00008,12,1,0,,,,,,,
1732477770566,00005,12,1,0,,,,,,,
1732477770566,00011,12,1,0,,,,,,,
1732477770566,00012,12,1,0,,,,,,,
1732477770566,00010,12,1,0,,,,,,,
1732477770566,00006,12,1,0,,,,,,,
1732477770666,00003,12,1,0,,,,,,,
1732477770666,00001,12,1,0,,,,,,,
1732477770666,00004,12,1,0,,,,,,,
1732477770666,00009,12,1,0,,,,,,,
1732477770666,00002,12,1,0,,,,,,,
1732477770666,00007,12,1,0,,,,,,,
1732477770666,00008,12,1,0,,,,,,,
1732477770666,00005,12,1,0,,,,,,,
1732477770666,00011,12,1,0,,,,,,,
1732477770666,00012,12,1,0,,,,,,,
1732477770666,00010,12,1,0,,,,,,,
1732477770666,00006,12,1,0,,,,,,,
1732477770766,00003,12,1,0,,,,,,,
1732477770766,00001,12,1,0,,,,,,,
1732477770766,00004,12,1,0,,,,,,,
1732477770766,00009,12,1,0,,,,,,,
1732477770766,00002,12,1,0,,,,,,,
1732477770766,00007,12,1,0,,,,,,,
1732477770766,00008,12,1,0,,,,,,,
1732477770766,00005,12,1,0,,,,,,,
1732477770766,00011,12,1,0,,,,,,,
1732477770766,00012,12,1,0,,,,,,,
1732477770766,00010,12,1,0,,,,,,,
1732477770766,00006,12,1,0,,,,,,,
1732477770866,00003,12,1,0,,,,,,,
1732477770866,00001,12,1,0,,,,,,,
1732477770866,00004,12,1,0,,,,,,,
1732477770866,00009,12,1,0,,,,,,,
1732477770866,00002,12,1,0,,,,,,,
1732477770866,00007,12,1,0,,,,,,,
1732477770866,00008,12,1,0,,,,,,,
1732477770866,00005,12,1,0,,,,,,,
1732477770866,00011,12,1,0,,,,,,,
1732477770866,00012,12,1,0,,,,,,,
1732477770866,00010,12,1,0,,,,,,,
1732477770866,00006,12,1,0,,,,,,,
1732477770966,00003,12,1,0,,,,,,,
1732477770966,00001,12,1,0,,,,,,,
1732477770966,00004,12,1,0,,,,,,,
1732477770966,00009,12,1,0,,,,,,,
1732477770966,00002,12,1,0,,,,,,,
1732477770966,00007,12,1,0,,,,,,,
1732477770966,00008,12,1,0,,,,,,,
1732477770966,00005,12,1,0,,,,,,,
1732477770966,00011,12,1,0,,,,,,,
1732477770966,00012,12,1,0,,,,,,,
1732477770966,00010,12,1,0,,,,,,,
1732477770966,00006,12,1,0,,,,,,,
1732477771066,00003,12,1,0,,,,,,,
1732477771066,00001,12,1,0,,,,,,,
1732477771066,00004,12,1,0,,,,,,,
1732477771066,00009,12,1,0,,,,,,,
1732477771066,00002,12,1,0,,,,,,,
1732477771066,00007,12,1,0,,,,,,,
1732477771066,00008,12,1,0,,,,,,,
1732477771066,00005,12,1,0,,,,,,,
1732477771066,00011,12,1,0,,,,,,,
1732477771066,00012,12,1,0,,,,,,,
1732477771066,00010,12,1,0,,,,,,,
1732477771066,00006,12,1,0,,,,,,,
1732477771166,00003,12,1,0,,,,,,,
1732477771166,00001,12,1,0,,,,,,,
1732477771166,00004,12,1,0,,,,,,,
1732477771166,00009,12,1,0,,,,,,,
1732477771166,00002,12,1,0,,,,,,,
1732477771166,00007,12,1,0,,,,,,,
1732477771166,00008,12,1,0,,,,,,,
1732477771166,00005,12,1,0,,,,,,,
1732477771166,00011,12,1,0,,,,,,,
1732477771166,00012,12,1,0,,,,,,,
1732477771166,00010,12,1,0,,,,,,,
1732477771166,00006,12,1,0,,,,,,,
1732477771266,00003,12,1,0,,,,,,,
1732477771266,00001,12,1,0,,,,,,,
1732477771266,00004,12,1,0,,,,,,,
1732477771266,00009,12,1,0,,,,,,,
1732477771266,00002,12,1,0,,,,,,,
1732477771266,00007,12,1,0,,,,,,,
1732477771266,00008,12,1,0,,,,,,,
1732477771266,00005,12,1,0,,,,,,,
1732477771266,00011,12,1,0,,,,,,,
1732477771266,00012,12,1,0,,,,,,,
1732477771266,00010,12,1,0,,,,,,,
1732477771266,00006,12,1,0,,,,,,,
1732477771366,00003,12,1,0,,,,,,,
1732477771366,00001,12,1,0,,,,,,,
1732477771366,00004,12,1,0,,,,,,,
1732477771366,00009,12,1,0,,,,,,,
