% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	2	1	1	3	2976	827790	3061	730963	0.000855995	0.000250274	0.00065357	0.00283214	238.799	178.04	7	844	
0	1	2	2	2	3	3083	1201133	3245	1217459	0.000860613	0.000256017	0.000689284	0.00268928	375.18	142.825	7	844	
0	1	2	3	3	3	2968	894882	3109	836640	0.00086187	0.000286088	0.000689284	0.00283214	269.103	183.985	7	844	
0	1	3	4	1	3	2911	477378	3001	433595	0.000902926	0.000356128	0.000689284	0.00283214	144.484	124.234	18	687	
0	1	3	6	2	3	2939	434933	3002	393007	0.000889317	0.000344191	0.000689284	0.00276071	130.915	102.737	9	594	
0	1	3	7	3	3	2976	1038256	3174	1019810	0.000865936	0.000272101	0.000689284	0.00283214	321.301	176.352	19	844	
1	2	2	1	1	3	3172	994767	3360	956059	0.00092199	0.000334046	0.000671427	0.00277857	284.541	208.287	28	844	
1	2	2	2	2	3	3309	1220305	3411	1230473	0.000926866	0.000324994	0.000671427	0.00195714	360.737	155.453	68	844	
1	2	2	3	3	3	3167	1126504	3439	1122499	0.000911929	0.000295017	0.000671427	0.00268928	326.403	216.557	41	844	
1	2	3	4	1	3	3062	699055	3237	648919	0.000960798	0.000396038	0.000689284	0.00283214	200.469	167.845	18	779	
1	2	2	5	10	3	2560	794136	2602	706933	0.000978807	0.000377032	0.000671427	0.00283214	271.688	222.236	13	631	
1	2	3	6	2	3	2994	560810	3168	516756	0.000970342	0.000400389	0.000689284	0.00368928	163.117	132.141	18	594	
1	2	3	7	3	3	3079	1335699	3352	1340696	0.000924021	0.000319246	0.000689284	0.00283214	399.969	230.817	51	844	
2	3	2	1	1	3	3074	1079500	3173	1009151	0.000940758	0.000340175	0.000671427	0.00277857	318.043	222.392	18	631	
2	3	2	2	2	3	3213	1167284	3343	1178011	0.000941447	0.000333087	0.000671427	0.00283214	352.381	149.962	87	631	
2	3	2	3	3	3	3088	1080535	3288	1041906	0.000914958	0.000303956	0.000671427	0.00279643	316.881	218.735	41	631	
2	3	3	4	1	3	2926	584317	3048	524259	0.000986973	0.000422667	0.000689284	0.00349286	172.001	150.247	9	779	
2	3	2	5	10	3	2960	857557	2997	729137	0.000989703	0.000424653	0.000671427	0.00274286	243.289	209.976	18	631	
2	3	3	6	2	3	2924	561928	3107	513472	0.000982929	0.000408648	0.000689284	0.00279643	165.263	132.295	18	594	
2	3	3	7	3	3	3016	1378141	3289	1363849	0.000930623	0.000302494	0.000689284	0.00283214	414.67	254.465	49	844	
3	4	2	1	1	3	3092	1120598	3271	1079862	0.000917905	0.000310807	0.000671427	0.00265357	330.132	225.073	28	631	
3	4	2	2	2	3	3264	1172536	3348	1179705	0.000939427	0.000329226	0.000671427	0.00243928	352.361	159.194	51	631	
3	4	2	3	3	3	3111	1174820	3355	1184376	0.000918126	0.000297309	0.000671427	0.00251071	353.018	206.275	41	631	
3	4	3	4	1	3	3040	627630	3219	578898	0.00095916	0.00040084	0.000689284	0.00279643	179.838	141.386	18	756	
3	4	2	5	10	3	3012	820115	3045	693419	0.000942104	0.00037363	0.000671427	0.00283214	227.724	208.562	9	631	
3	4	3	6	5	3	2356	443233	2459	389906	0.000976697	0.000385603	0.000689284	0.00274286	158.563	131.473	18	594	
3	4	3	7	3	3	3146	1483805	3400	1506157	0.000923348	0.000310068	0.000689284	0.00283214	442.987	244.35	41	1269	
