% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	4	1	1	3	3042	395531	3047	352510	0.000753463	0.000172186	0.000671427	0.00242143	115.691	138.61	11	631	
0	1	3	2	1	3	2737	874220	2823	879941	0.000950695	0.000329601	0.000671427	0.00220714	311.704	131.644	7	631	
0	1	3	3	2	3	2564	714890	2673	676211	0.00094734	0.000320379	0.000671427	0.00267143	252.978	156.901	7	631	
0	1	5	4	1	3	2696	1667673	2930	1764624	0.000906647	0.000265613	0.000724998	0.00183214	602.261	162.093	31	1269	
0	1	2	5	1	3	3525	2333439	3533	2337436	0.000798296	8.04973e-05	0.000671427	0.00183214	661.601	239.567	68	1102	
0	1	3	6	3	3	2570	717368	2627	663766	0.000968221	0.000356257	0.000671427	0.00249285	252.671	154.524	7	631	
0	1	4	7	2	3	3524	2058334	3521	2056653	0.000769369	4.73347e-05	0.000671427	0.00083214	584.11	115.578	13	631	
0	1	3	8	4	3	2534	575224	2531	446564	0.000927988	0.000310479	0.000671427	0.00276071	176.438	168.039	7	631	
0	1	5	9	2	3	2575	628552	2756	626103	0.000917189	0.000308762	0.000724998	0.002475	227.178	141.811	31	894	
0	1	3	10	5	3	2870	1034997	2946	1059936	0.00093147	0.000321266	0.000671427	0.00195714	359.788	115.297	7	631	
0	1	4	11	3	3	3398	1671814	3417	1678248	0.000801438	0.000173199	0.000671427	0.00183214	491.147	165.301	13	631	
0	1	4	12	4	3	3517	2054316	3519	2055790	0.000785283	7.00026e-05	0.000671427	0.001475	584.197	115.798	13	631	
1	2	4	1	1	3	3792	248404	3848	242187	0.000726038	0.000160909	0.000671427	0.00217143	62.9384	42.6032	20	631	
1	2	3	2	1	3	3003	964996	3153	985294	0.000958834	0.000331236	0.000671427	0.00183214	312.494	132.157	51	631	
1	2	3	3	2	3	2874	820923	3033	793622	0.000956216	0.000320896	0.000671427	0.00229643	261.662	153.008	28	631	
1	2	5	4	1	3	2994	1991521	3219	2086968	0.000908123	0.000268545	0.000724998	0.00183214	648.328	218.195	164	1269	
1	2	2	5	1	3	3951	2629707	3968	2637533	0.00080715	0.00012219	0.000671427	0.00283214	664.701	324.959	197	1102	
1	2	3	6	3	3	2859	805483	2962	747875	0.000961813	0.000344523	0.000671427	0.00268928	252.49	153.888	18	631	
1	2	4	7	2	3	3986	2442644	3987	2443275	0.000745274	4.07533e-05	0.000671427	0.00083214	612.81	61.0749	206	631	
1	2	3	8	4	3	2812	666574	2755	501115	0.000926482	0.000313231	0.000671427	0.002725	181.893	173.305	9	631	
1	2	5	9	2	3	2860	659114	3058	667781	0.000940486	0.000339567	0.000724998	0.002725	218.372	135.181	38	1033	
1	2	3	10	5	3	3131	1110444	3204	1128901	0.000943363	0.000324132	0.000671427	0.00183214	352.341	114.404	87	631	
1	2	4	11	3	3	3840	1999670	3850	2005864	0.000802182	0.000178145	0.000671427	0.00183214	521.004	116.965	167	631	
1	2	4	12	4	3	3986	2442233	3986	2442233	0.000816429	3.95999e-05	0.000671427	0.001475	612.703	61.5334	206	631	
2	3	4	1	1	3	3968	189895	3972	190164	0.000679335	7.22157e-05	0.000671427	0.001475	47.8761	18.3557	11	96	
2	3	3	2	1	3	3071	981996	3184	984242	0.000943809	0.000320182	0.000671427	0.00252857	309.121	132.279	41	631	
2	3	3	3	2	3	2852	814181	2983	778213	0.000946988	0.000320907	0.000671427	0.00254643	260.883	157.744	9	631	
2	3	5	4	1	3	3015	2004032	3285	2128080	0.000899688	0.000264674	0.000724998	0.00183214	647.817	171.812	271	1269	
2	3	2	5	1	3	3970	2628351	3970	2623779	0.00080638	7.46337e-05	0.000671427	0.00183214	660.902	212.347	212	1102	
2	3	3	6	3	3	2932	854913	2989	789447	0.000937903	0.00031869	0.000671427	0.00268928	264.117	151.689	9	631	
2	3	4	7	2	3	3999	2507036	3999	2506824	0.000726114	8.28381e-06	0.000724998	0.000796426	626.863	29.3211	419	631	
2	3	3	8	4	3	2895	708920	2846	540045	0.000915867	0.00029796	0.000671427	0.002725	189.756	168.603	18	631	
2	3	5	9	2	3	2861	763241	3044	778537	0.000927081	0.000316504	0.000724998	0.00258214	255.761	137.075	64	894	
2	3	3	10	5	3	3186	1111649	3261	1126218	0.000929438	0.000310415	0.000671427	0.00190357	345.36	119.563	68	631	
2	3	4	11	3	3	3953	2217650	3954	2218329	0.000789841	9.94364e-05	0.000778569	0.00183214	561.034	54.2989	271	631	
2	3	4	12	4	3	3999	2507037	3999	2506825	0.00083214	0	0.00083214	0.00083214	626.863	29.3212	419	631	
3	4	4	1	1	3	3707	301143	3693	258400	0.00072465	0.000180282	0.000671427	0.00268928	69.9702	69.0323	18	631	
3	4	3	2	1	3	3077	1013281	3172	1010927	0.00095016	0.000324812	0.000671427	0.00193928	318.703	139.509	26	631	
3	4	3	3	2	3	2931	798297	3060	773995	0.000948877	0.000326296	0.000671427	0.00254643	252.94	151.768	28	631	
