timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732482132571,00001,12,0,0,2,1,28.401624,104.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00002,12,0,0,2,2,21.418893,90.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00003,12,0,0,2,3,16.154941,79.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00004,12,0,0,2,4,12.069065,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00005,12,0,0,2,5,25.649310,98.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00006,12,0,0,2,6,22.837873,92.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00007,12,0,0,2,7,14.946007,76.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00008,12,0,0,2,8,15.226635,77.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00009,12,0,0,2,9,18.955624,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00010,12,0,0,2,10,21.453524,90.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00011,12,0,0,2,11,17.644766,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132571,00012,12,0,0,2,12,23.385422,94.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00001,12,0,0,2,1,31.572632,110.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00002,12,0,0,2,2,19.183951,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00003,12,0,0,2,3,15.997152,79.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00004,12,0,0,2,4,11.894849,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00005,12,0,0,2,5,26.375529,100.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00006,12,0,0,2,6,17.482616,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00007,12,0,0,2,7,14.473758,76.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00008,12,0,0,2,8,11.078276,69.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00009,12,0,0,2,9,18.226104,83.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00010,12,0,0,2,10,20.602013,88.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00011,12,0,0,2,11,19.495521,86.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132671,00012,12,0,0,2,12,24.235252,95.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00001,12,0,0,2,1,28.740539,104.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00002,12,0,0,2,2,19.042510,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00003,12,0,0,2,3,17.929199,83.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00004,12,0,0,2,4,11.489066,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00005,12,0,0,2,5,25.617706,98.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00006,12,0,0,2,6,20.088271,87.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00007,12,0,0,2,7,12.440639,71.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00008,12,0,0,2,8,15.711498,78.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00009,12,0,0,2,9,18.832247,84.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00010,12,0,0,2,10,20.791726,88.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00011,12,0,0,2,11,18.032467,83.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132771,00012,12,0,0,2,12,23.903890,95.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132871,00001,12,0,0,2,1,29.819210,106.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132871,00002,12,0,0,2,2,18.976807,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132871,00003,12,0,0,2,3,16.801428,80.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732482132871,00004,12,0,0,2,4,10.118457,67.000000,,,,,,,,,,,,,,,,,,,,,,,,
