timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732461263588,00001,12,0,0,2,1,19.062058,85.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00002,12,0,0,2,2,13.259704,73.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00003,12,0,0,2,3,16.811544,80.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00004,12,0,0,2,4,9.337175,65.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00005,12,0,0,2,5,26.873124,101.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00006,12,0,0,2,6,12.589532,72.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00007,12,0,0,2,7,28.029656,103.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00008,12,0,0,2,8,8.016849,63.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00009,12,0,0,2,9,11.822240,70.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00010,12,0,0,2,10,17.634873,82.000000,,,,,,,,,,,,,,,,,,,,,,,,
1732461263588,00011,12,0,0,2,11,14.240056,75.000000,,,,,,,,,,,,,,,,,,,,,,,,
